TUFINLWGT,TEAGE,Sex,Employment_Status,InSchool,EmploymentStatusSpouse,WeekdayReported,TRHOLIDAY,TRTEC,TRTHH,1,101,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,50
3702814.586,27,Female,Not in labor force,Yes,Employed,Sunday,0,-1,170,58,662,81,164,25,0,20,0,0,0,0,40,30,190,0,0,0,,170,0
6651950.095,21,Female,Employed - at work,Yes,,Saturday,0,-1,0,115,525,20,0,0,0,0,120,0,0,0,45,420,80,0,0,0,,115,0
2688602.424,31,Male,Employed - at work,Yes,Unemployed,Saturday,0,-1,555,0,495,200,315,0,0,0,40,0,0,0,15,225,0,0,0,0,,150,0
8559005.835,16,Male,Not in labor force,Yes,,Sunday,0,-1,0,38,760,170,0,4,0,0,10,0,0,0,25,346,0,0,0,0,,87,0
8289637.27,16,Female,Employed - at work,Yes,,Sunday,0,-1,175,90,480,20,47,0,235,0,0,0,0,0,20,300,217,0,0,0,,31,0
4308891.693,29,Male,Employed - at work,Yes,,Sunday,0,-1,0,60,540,0,0,15,0,0,105,0,0,0,130,266,85,0,0,0,,239,0
1691255.575,30,Female,Not in labor force,Yes,Employed,Sunday,0,-1,530,30,750,180,40,0,0,0,200,0,0,0,90,120,0,0,0,0,,30,0
20057302.42,17,Female,Employed - at work,Yes,,Thursday,0,-1,0,20,544,1,0,0,450,0,10,0,0,0,135,210,0,0,0,0,,70,0
4164801.203,28,Male,Employed - at work,Yes,Employed,Sunday,0,-1,45,30,360,30,135,0,646,0,5,0,0,0,5,105,0,0,0,0,,124,0
2850251.765,38,Female,Employed - absent,Yes,Employed,Thursday,0,-1,420,0,660,150,360,0,0,0,0,0,0,0,120,150,0,0,0,0,,0,0
5763142.692,36,Female,Not in labor force,Yes,Employed,Wednesday,0,-1,240,0,810,210,360,0,0,0,0,0,0,0,30,0,0,0,0,0,,30,0
4255097.112,18,Male,Employed - at work,Yes,,Saturday,0,-1,750,60,540,0,0,0,0,0,0,0,0,0,150,690,0,0,0,0,,0,0
10282741.82,17,Male,Employed - at work,Yes,,Saturday,0,-1,0,80,650,0,0,0,465,0,0,0,0,0,150,0,0,0,0,15,,80,0
24808220.74,17,Male,Employed - at work,Yes,,Wednesday,0,-1,0,55,600,5,0,0,0,0,0,0,0,0,10,480,240,0,0,0,,50,0
19256505.62,18,Female,Unemployed - looking,Yes,,Friday,0,-1,0,60,690,0,0,0,0,0,95,0,0,0,90,225,150,0,0,0,,130,0
5825044.695,16,Male,Not in labor force,Yes,,Saturday,0,-1,0,0,630,0,0,0,0,0,0,0,0,0,30,735,0,0,0,0,,45,0
7903232.998,17,Male,Employed - at work,Yes,,Saturday,0,-1,0,20,610,260,0,20,0,0,0,0,0,0,25,405,40,0,0,0,,60,0
20010421.6,17,Female,Employed - absent,Yes,,Wednesday,0,-1,0,80,500,0,0,0,0,625,0,0,0,0,110,53,60,0,0,0,,12,0
19135890.96,22,Female,Employed - at work,Yes,Employed,Sunday,0,-1,0,15,515,70,0,0,0,0,0,0,0,0,45,60,365,0,0,0,,370,0
42391216.09,16,Male,Not in labor force,Yes,,Tuesday,0,30,0,30,420,20,5,0,0,675,0,0,0,0,70,30,0,0,5,0,,185,0
8353633.332,33,Female,Employed - at work,Yes,Employed,Friday,0,-1,87,60,560,0,40,0,530,0,0,0,0,0,55,117,0,0,0,0,,8,70
11516439.71,15,Male,Not in labor force,Yes,,Saturday,0,-1,0,50,448,33,0,210,0,69,0,0,0,0,21,352,90,15,0,17,,135,0
9316877.962,25,Female,Unemployed - looking,Yes,,Saturday,0,-1,210,0,570,230,10,0,0,0,10,0,0,0,15,355,0,0,0,0,,70,180
9594695.527,17,Male,Not in labor force,Yes,,Saturday,0,-1,0,60,700,0,0,0,0,0,0,0,0,0,30,526,120,0,0,0,,4,0
29473243.24,18,Female,Not in labor force,Yes,,Thursday,0,-1,780,0,564,0,90,0,0,0,300,0,0,0,90,330,0,0,0,0,,66,0
5703257.575,29,Female,Not in labor force,Yes,,Sunday,0,-1,0,0,660,0,0,0,0,0,0,0,0,0,90,690,0,0,0,0,,0,0
6016424.662,47,Male,Employed - at work,Yes,,Monday,0,-1,0,30,360,30,122,0,0,0,0,0,0,0,20,878,0,0,0,0,,0,0
36684728.31,21,Female,Employed - at work,Yes,,Monday,0,-1,0,75,615,0,0,17,0,150,0,0,0,0,25,428,0,0,0,60,,68,2
2130846.954,37,Female,Employed - at work,Yes,,Saturday,0,-1,0,90,480,20,0,0,640,0,0,0,0,0,45,135,0,0,0,0,,30,0
16116458.87,33,Male,Employed - at work,Yes,Employed,Tuesday,0,-1,120,30,450,10,0,0,505,120,0,0,0,0,5,210,0,0,0,0,,110,0
6311034.686,20,Female,Employed - at work,Yes,,Sunday,0,-1,0,60,345,5,0,0,500,0,45,0,0,0,100,315,0,0,0,0,,60,10
6852370.138,19,Male,Not in labor force,Yes,,Saturday,0,-1,0,130,570,60,0,0,0,0,0,0,0,0,219,230,0,0,0,0,,231,0
27160646.28,23,Female,Employed - at work,Yes,,Saturday,0,-1,0,160,370,0,0,0,576,0,10,0,0,0,30,0,190,0,0,0,,104,0
5944578.473,19,Female,Employed - at work,Yes,,Sunday,0,-1,0,60,540,275,80,0,0,120,0,0,0,0,50,210,0,0,0,90,,0,15
9941494.528,29,Male,Employed - at work,Yes,,Tuesday,0,-1,0,50,544,60,0,1,0,30,65,0,0,0,50,120,20,0,0,0,,440,60
18324258.29,18,Female,Not in labor force,Yes,,Thursday,0,-1,0,5,600,0,60,0,0,475,90,0,0,0,10,130,0,0,0,0,,70,0
10770210.2,30,Male,Employed - at work,Yes,Unemployed,Friday,0,-1,140,35,360,85,0,0,755,0,0,0,0,0,60,65,0,0,0,0,,80,0
21391993.38,15,Male,Not in labor force,Yes,,Wednesday,0,-1,0,60,525,120,0,0,0,5,60,0,0,0,60,210,0,0,0,0,,400,0
9544758.2,17,Male,Not in labor force,Yes,,Saturday,0,-1,0,0,870,135,0,0,0,240,15,0,0,0,120,0,0,0,0,0,,60,0
5759875.777,23,Female,Employed - at work,Yes,,Saturday,0,-1,0,0,960,200,0,0,0,0,0,0,0,0,0,270,0,0,0,0,,10,0
13467497.7,26,Male,Employed - absent,Yes,,Thursday,0,-1,0,91,744,125,0,0,0,0,20,0,0,0,70,350,0,0,0,0,,40,0
54433527.22,19,Female,Not in labor force,Yes,,Friday,0,-1,0,0,780,10,0,0,0,0,200,0,0,0,60,330,0,0,0,0,,60,0
30202864,20,Female,Employed - at work,Yes,,Thursday,0,-1,0,210,474,0,0,0,330,0,5,0,0,0,55,285,0,0,0,1,,80,0
10611277.64,27,Male,Employed - at work,Yes,Unemployed,Friday,0,-1,165,65,525,0,0,0,540,0,0,0,0,0,15,205,0,0,0,0,,90,0
20837622.93,23,Male,Unemployed - looking,Yes,,Thursday,0,-1,0,20,660,0,0,0,0,0,0,0,0,0,20,230,0,0,0,0,,60,450
7706841.368,32,Female,Employed - absent,Yes,Employed,Friday,0,-1,470,40,615,205,265,0,60,0,120,0,0,0,70,0,0,0,0,0,,20,45
7049692.894,18,Female,Employed - at work,Yes,,Saturday,0,-1,0,40,520,0,0,0,405,0,5,0,0,0,10,390,0,0,0,0,,70,0
9302424.978,17,Male,Employed - at work,Yes,,Sunday,0,-1,0,6,734,65,0,0,395,0,0,0,0,0,5,30,0,0,0,0,,205,0
7844105.471,18,Male,Not in labor force,Yes,,Sunday,0,-1,0,10,543,90,0,0,0,0,0,0,0,0,105,675,0,0,0,15,,2,0
7317229.607,18,Female,Unemployed - looking,Yes,,Sunday,0,-1,0,15,690,65,255,0,0,0,90,0,0,0,90,195,0,0,0,0,,40,0
4734914.51,47,Female,Not in labor force,Yes,,Saturday,0,-1,0,25,495,80,0,0,0,60,0,0,0,0,110,405,0,30,180,0,,55,0
3420785.716,17,Male,Not in labor force,Yes,,Sunday,0,-1,0,0,720,0,0,0,0,0,0,0,0,0,60,480,165,0,0,0,,15,0
3555737.832,26,Male,Employed - at work,Yes,Employed,Sunday,0,-1,790,55,510,30,15,0,75,0,0,0,0,0,225,120,0,110,0,0,,300,0
13409739.8,26,Male,Unemployed - looking,Yes,,Saturday,0,-1,0,0,480,180,0,0,0,0,0,0,0,0,50,730,0,0,0,0,,0,0
2441669.616,31,Male,Employed - at work,Yes,,Sunday,0,-1,0,20,565,15,0,0,0,0,0,0,0,0,160,395,0,180,0,0,,105,0
12392434.67,16,Female,Not in labor force,Yes,,Monday,0,-1,0,55,540,0,0,0,0,250,0,0,0,0,40,535,0,0,0,0,,20,0
19435940.08,16,Male,Not in labor force,Yes,,Tuesday,0,-1,0,30,550,0,0,0,0,245,0,0,0,0,35,580,0,0,0,0,,0,0
15363312.72,23,Male,Employed - at work,Yes,,Wednesday,0,-1,0,0,420,0,0,0,525,0,0,0,0,0,0,465,0,0,0,0,,30,0
20857080.97,15,Male,Unemployed - looking,Yes,,Tuesday,0,-1,150,15,805,0,30,0,0,0,0,0,0,0,50,540,0,0,0,0,,0,0
44704047.84,23,Male,Employed - at work,Yes,,Monday,0,-1,0,15,510,0,0,0,575,0,0,0,0,0,120,135,0,0,0,0,,85,0
1842724.254,27,Female,Unemployed - on layoff,Yes,,Sunday,0,-1,545,0,585,195,285,0,0,0,0,0,0,0,55,270,0,0,0,0,,50,0
23251141.29,17,Male,Not in labor force,Yes,,Wednesday,0,-1,0,35,535,0,0,0,0,520,0,0,0,0,90,90,120,30,0,0,,20,0
1625365.829,39,Female,Employed - at work,Yes,,Saturday,0,-1,0,30,590,240,0,0,370,0,0,0,0,0,0,20,0,0,0,0,,65,125
12994050.74,19,Female,Not in labor force,Yes,,Sunday,0,-1,0,0,720,390,0,0,0,0,0,0,0,0,90,240,0,0,0,0,,0,0
3943710.083,40,Male,Employed - at work,Yes,Employed,Saturday,0,-1,900,40,530,150,0,0,0,0,5,0,0,0,30,420,0,60,0,0,,205,0
3234302.462,37,Female,Employed - at work,Yes,,Tuesday,0,-1,0,45,435,20,35,0,755,0,0,0,0,0,30,0,0,0,0,0,,120,0
4961753.375,16,Female,Not in labor force,Yes,,Saturday,0,-1,0,0,720,5,0,0,0,0,0,70,0,0,30,140,415,0,0,0,,60,0
10795697.72,28,Female,Not in labor force,Yes,,Thursday,0,-1,535,90,450,225,335,0,0,60,120,0,0,0,50,30,60,0,0,0,,20,0
7673987.546,19,Female,Employed - at work,Yes,,Saturday,0,-1,0,60,830,0,0,0,300,0,0,0,0,0,70,120,0,0,0,0,,60,0
7698640.858,16,Male,Employed - at work,Yes,,Sunday,0,-1,0,15,330,255,32,22,0,0,0,0,0,0,75,479,30,0,0,30,,172,0
1827254.195,26,Female,Employed - at work,Yes,,Sunday,0,-1,245,45,1040,23,140,0,0,0,0,0,0,0,40,122,0,0,0,0,,30,0
3739900.141,16,Male,Employed - at work,Yes,,Saturday,0,-1,0,0,660,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,,120,300
9236563.233,32,Female,Not in labor force,Yes,Employed,Friday,0,-1,500,30,480,280,280,0,60,0,0,0,0,0,80,200,0,0,0,30,,0,0
3108743.484,40,Female,Employed - at work,Yes,,Sunday,0,-1,0,30,555,65,0,0,0,0,90,0,0,0,90,460,0,0,0,60,,90,0
22113187.03,16,Male,Not in labor force,Yes,,Tuesday,0,-1,0,50,698,0,0,0,0,407,0,0,0,0,45,200,0,0,0,0,,40,0
8190710.791,21,Male,Not in labor force,Yes,,Sunday,0,-1,0,55,633,30,0,0,0,0,130,0,0,0,147,290,0,0,0,0,,135,20
10837226.82,33,Male,Employed - at work,Yes,Unemployed,Thursday,0,-1,0,0,420,210,0,0,690,90,0,0,0,0,0,0,0,0,0,0,,30,0
12122469.86,25,Female,Not in labor force,Yes,Employed,Saturday,0,-1,0,30,845,130,0,180,0,0,0,0,0,0,115,110,0,0,0,0,,30,0
12956690.99,19,Male,Not in labor force,Yes,,Tuesday,0,-1,0,20,540,0,0,0,0,0,90,0,0,0,90,360,0,0,0,0,,340,0
9721936.736,17,Female,Not in labor force,Yes,,Sunday,0,-1,0,110,320,0,0,0,0,0,0,0,0,0,10,880,0,0,0,120,,0,0
3221993.184,25,Female,Not in labor force,Yes,Employed,Thursday,0,-1,530,20,505,345,245,0,0,130,0,0,0,0,75,60,0,0,0,0,,60,0
23676851.93,21,Male,Employed - at work,Yes,,Wednesday,0,-1,0,50,580,159,0,0,0,0,35,0,0,0,40,423,0,0,0,90,,63,0
20537610.04,15,Female,Not in labor force,Yes,,Monday,0,-1,0,0,780,0,0,0,0,0,0,0,0,0,0,615,0,0,0,45,,0,0
2142015.707,28,Female,Employed - at work,Yes,,Sunday,0,-1,610,30,615,235,215,0,0,30,25,0,0,0,2,261,0,0,0,15,,12,0
14604590.55,17,Male,Not in labor force,Yes,,Wednesday,0,-1,0,20,600,0,0,0,0,455,0,0,0,0,60,275,0,0,0,0,,30,0
8977670.007,46,Female,Employed - at work,Yes,Employed,Thursday,0,-1,0,122,488,0,1,0,559,0,5,0,0,0,25,0,0,0,145,0,,35,60
7985221.183,26,Female,Employed - at work,Yes,,Wednesday,0,-1,0,85,300,20,0,0,400,160,0,0,0,0,35,160,0,0,0,0,,265,15
10928941.09,48,Female,Employed - at work,Yes,Employed,Monday,0,-1,0,45,330,80,0,0,600,0,0,0,0,0,80,140,0,0,0,0,,75,90
3166752.649,37,Female,Employed - at work,Yes,Employed,Sunday,0,-1,0,40,660,100,0,0,0,0,0,0,0,0,70,570,0,0,0,0,,0,0
3525890.042,47,Female,Employed - at work,Yes,,Thursday,0,-1,130,60,460,20,30,0,665,0,30,0,0,0,30,55,0,0,0,10,,20,60
9560564.701,16,Male,Not in labor force,Yes,,Saturday,0,-1,230,40,610,80,0,0,0,0,10,0,0,0,20,580,0,0,0,20,,80,0
10766487.92,40,Female,Employed - at work,Yes,,Tuesday,0,-1,60,90,600,0,60,0,405,0,0,0,0,0,30,85,0,60,0,0,,110,0
26620718.45,15,Male,Not in labor force,Yes,,Thursday,0,-1,0,60,420,0,0,0,0,406,0,0,0,0,69,154,0,0,0,0,,331,0
10481508.93,18,Female,Employed - at work,Yes,,Friday,0,-1,0,25,330,140,0,0,0,495,0,0,0,0,80,280,0,0,0,0,,90,0
15408445.14,24,Female,Employed - at work,Yes,,Sunday,0,-1,0,45,525,0,0,0,0,0,15,0,0,0,30,303,0,0,0,468,,54,0
7941531.82,17,Male,Employed - at work,Yes,,Saturday,0,-1,0,60,660,5,0,0,320,0,10,0,0,0,108,205,0,0,0,2,,70,0
6166010.622,15,Male,Employed - at work,Yes,,Saturday,0,-1,0,60,690,0,0,0,540,0,0,0,0,0,60,60,0,0,0,0,,30,0
9582477.125,20,Female,Employed - at work,Yes,,Monday,0,-1,0,73,390,0,0,0,400,75,0,0,0,0,110,265,0,17,0,0,,110,0
5156795.018,15,Male,Not in labor force,Yes,,Sunday,0,-1,0,70,660,60,0,20,0,0,0,0,0,0,50,337,0,0,0,0,,6,237
27389765.1,16,Male,Employed - at work,Yes,,Thursday,0,-1,84,20,435,0,0,0,0,318,6,0,0,0,20,415,201,0,0,0,,25,0
12266808.37,16,Female,Not in labor force,Yes,,Sunday,0,-1,0,90,845,65,0,0,0,0,195,0,0,0,120,45,0,0,0,0,,80,0
8809873.624,28,Male,Employed - at work,Yes,Employed,Tuesday,0,-1,0,0,490,85,0,0,575,120,0,0,0,0,60,0,30,0,0,0,,80,0
12769689.64,21,Female,Employed - at work,Yes,,Saturday,0,-1,0,45,720,0,0,0,510,0,0,0,0,0,45,60,0,0,0,0,,60,0
22477617.14,15,Male,Not in labor force,Yes,,Monday,1,-1,0,65,650,80,0,0,0,180,0,0,0,0,10,290,120,0,0,0,,45,0
5457487.209,16,Female,Employed - at work,Yes,,Sunday,0,-1,0,60,615,55,0,0,0,400,50,0,0,0,110,120,0,0,0,0,,30,0
5289762.799,46,Female,Employed - at work,Yes,Unemployed,Saturday,0,-1,0,0,1140,0,0,0,0,0,0,0,0,0,60,240,0,0,0,0,,0,0
5363514.258,16,Male,Not in labor force,Yes,,Sunday,0,-1,0,35,735,75,0,0,0,90,0,0,0,0,90,370,0,0,0,45,,0,0
9380041.922,20,Male,Unemployed - looking,Yes,,Sunday,0,-1,0,15,565,40,0,0,0,235,0,0,0,0,45,390,110,0,0,0,,40,0
2820089.423,30,Male,Employed - at work,Yes,,Saturday,0,-1,0,130,375,10,0,0,50,145,5,0,0,0,30,535,0,0,0,0,,160,0
37795663.09,18,Male,Unemployed - looking,Yes,,Thursday,0,-1,0,55,420,5,0,0,0,395,10,30,0,0,10,90,210,0,0,0,,215,0
15233329.61,24,Female,Not in labor force,Yes,,Thursday,0,-1,0,15,600,60,0,0,0,0,45,0,0,0,90,440,0,0,0,0,,190,0
56532540.25,16,Male,Not in labor force,Yes,,Thursday,0,-1,0,43,591,0,0,0,0,76,0,0,0,0,10,700,0,20,0,0,,0,0
1601573.088,30,Male,Employed - at work,Yes,,Sunday,0,-1,0,5,580,35,0,1,0,525,50,0,0,0,60,120,0,0,0,0,,64,0
11137224.07,20,Male,Employed - at work,Yes,,Sunday,0,-1,20,0,540,0,0,0,435,340,0,0,0,0,60,45,0,0,0,0,,20,0
4051823.253,18,Male,Not in labor force,Yes,,Sunday,0,-1,0,80,570,267,0,0,0,0,0,0,0,0,165,30,0,257,0,0,,71,0
17978261.91,16,Male,Not in labor force,Yes,,Wednesday,0,-1,0,55,593,0,0,0,0,355,0,0,0,0,37,240,60,0,0,0,,100,0
4275988.733,31,Female,Employed - at work,Yes,,Wednesday,0,-1,329,30,575,20,42,0,349,353,2,0,0,0,10,0,0,5,0,0,,54,0
6140191.352,22,Female,Employed - at work,Yes,,Sunday,0,-1,0,30,480,0,0,0,380,243,10,5,0,0,30,210,0,0,0,0,,52,0
3549883.356,34,Female,Employed - at work,Yes,Employed,Saturday,0,-1,110,75,470,60,96,45,20,0,120,0,0,0,150,199,0,0,0,0,,205,0
10544299.9,18,Female,Not in labor force,Yes,,Sunday,0,20,0,45,575,0,5,0,0,0,0,25,0,0,70,423,10,150,0,0,,137,0
25695269.34,28,Male,Employed - at work,Yes,Unemployed,Thursday,0,-1,290,60,415,15,165,0,505,0,0,0,0,0,30,240,0,0,0,0,,10,0
5891108.67,29,Female,Employed - at work,Yes,Employed,Tuesday,0,-1,181,30,440,33,56,0,496,0,35,0,0,0,35,245,0,0,0,0,,70,0
7285879.765,25,Female,Employed - at work,Yes,,Wednesday,0,-1,0,50,607,13,0,0,80,290,10,0,0,0,0,148,0,0,0,152,,90,0
4569059.785,16,Female,Not in labor force,Yes,,Saturday,0,-1,0,0,725,40,0,0,0,20,60,0,0,0,5,405,50,0,0,0,,135,0
2712982.923,30,Male,Employed - at work,Yes,Unemployed,Sunday,0,-1,530,30,660,390,35,0,0,115,0,0,0,0,60,50,0,0,60,0,,40,0
6264811.612,34,Male,Employed - at work,Yes,,Friday,0,-1,0,0,545,0,0,10,240,0,84,0,0,0,11,353,0,40,0,0,,113,44
13270926.19,26,Male,Employed - at work,Yes,,Tuesday,0,-1,0,15,1060,0,0,0,0,260,5,0,0,0,15,5,0,0,0,0,,80,0
10076569.67,32,Male,Employed - at work,Yes,Unemployed,Wednesday,0,-1,200,15,450,60,35,0,505,0,0,0,0,0,100,205,0,0,0,0,,70,0
6391890.949,15,Male,Not in labor force,Yes,,Saturday,0,-1,0,30,600,0,0,10,0,0,0,0,0,0,30,740,0,0,0,0,,30,0
7539144.296,43,Male,Employed - at work,Yes,Employed,Sunday,0,-1,0,0,630,315,0,0,0,180,0,0,0,0,105,210,0,0,0,0,,0,0
15057501.02,21,Male,Employed - at work,Yes,,Wednesday,0,-1,0,60,730,0,0,0,240,255,0,0,0,0,60,0,0,0,0,0,,95,0
4826431.36,29,Female,Unemployed - looking,Yes,,Saturday,0,-1,590,120,170,225,0,0,0,0,45,0,0,0,70,498,0,0,0,0,,72,240
20948501.81,16,Male,Not in labor force,Yes,,Friday,0,-1,0,90,424,25,0,0,0,534,0,0,0,0,60,90,120,0,0,0,,97,0
7157625.57,26,Male,Employed - at work,Yes,,Thursday,0,-1,0,20,540,40,0,0,260,180,0,0,0,0,75,275,0,0,0,0,,50,0
9778295.735,19,Male,Unemployed - looking,Yes,,Saturday,0,-1,0,20,730,0,0,0,0,270,0,0,0,0,25,395,0,0,0,0,,0,0
12964306.93,17,Female,Not in labor force,Yes,,Saturday,0,-1,0,20,495,0,0,0,0,0,2,0,0,0,20,328,375,0,0,0,,200,0
16079942.36,17,Female,Not in labor force,Yes,,Friday,0,-1,0,17,480,0,0,1,0,250,0,0,0,0,97,405,0,120,0,0,,70,0
24712280.53,19,Female,Employed - at work,Yes,,Friday,0,-1,0,90,510,120,0,0,0,0,0,0,0,0,120,510,0,0,0,90,,0,0
7784654.216,37,Male,Employed - at work,Yes,Employed,Wednesday,0,-1,165,0,615,45,0,0,0,660,0,0,0,0,10,90,0,0,0,0,,20,0
38429999.21,25,Female,Employed - at work,Yes,,Thursday,0,-1,0,75,545,20,0,0,463,35,0,50,0,0,17,145,0,0,0,0,,90,0
3300986.813,45,Male,Employed - at work,Yes,Employed,Sunday,0,-1,0,35,550,0,0,0,600,0,20,0,0,0,40,145,0,0,0,0,,50,0
9812569.729,26,Female,Not in labor force,Yes,,Wednesday,0,-1,0,10,595,0,0,0,0,685,0,0,0,0,60,0,0,0,0,0,,90,0
3424368.468,27,Male,Employed - at work,Yes,Employed,Sunday,0,-1,210,0,450,435,272,0,0,0,0,0,0,0,105,178,0,0,0,0,,0,0
35289232.2,25,Male,Not in labor force,Yes,,Monday,1,-1,0,100,597,170,0,0,0,60,0,0,60,0,53,180,0,0,60,60,,100,0
15589365.28,18,Female,Not in labor force,Yes,,Tuesday,0,-1,0,90,480,65,0,0,0,385,0,0,0,0,120,300,0,0,0,0,,0,0
9305795.953,24,Male,Employed - at work,Yes,,Friday,0,-1,0,30,480,90,0,30,290,0,0,0,0,0,210,200,0,0,0,0,,110,0
6980966.527,18,Male,Not in labor force,Yes,,Saturday,0,-1,0,0,505,0,0,0,0,0,0,55,0,0,30,445,180,0,0,0,,225,0
5816087.41,17,Male,Not in labor force,Yes,,Sunday,0,-1,0,40,540,0,0,0,0,0,0,0,0,0,15,510,180,0,0,0,,155,0
7028181.077,15,Male,Not in labor force,Yes,,Sunday,0,-1,0,65,545,20,0,0,0,135,10,0,0,0,180,300,50,0,60,30,,45,0
5988120.555,24,Female,Employed - at work,Yes,,Friday,0,-1,0,16,172,0,30,0,473,583,0,0,0,0,25,0,0,0,0,0,,141,0
15920196.02,25,Male,Employed - at work,Yes,,Sunday,0,-1,0,15,615,270,0,0,0,0,0,0,0,0,30,315,0,0,0,0,,15,180
8286398.287,43,Male,Employed - at work,Yes,,Monday,0,-1,0,40,420,0,0,0,740,0,0,0,0,0,60,20,90,0,0,0,,70,0
6211779.226,26,Female,Employed - absent,Yes,Employed,Thursday,0,-1,430,5,525,110,410,0,120,0,0,0,0,0,30,190,30,0,0,0,,20,0
7723676.229,16,Male,Not in labor force,Yes,,Saturday,0,-1,0,0,630,0,0,0,0,0,0,0,0,0,60,750,0,0,0,0,,0,0
8925237.62,15,Male,Not in labor force,Yes,,Saturday,0,-1,180,40,512,0,0,60,0,0,30,0,0,0,33,690,0,0,0,0,,75,0
9374924.107,17,Female,Not in labor force,Yes,,Saturday,0,-1,0,20,670,180,0,0,0,60,0,0,0,0,130,380,0,0,0,0,,0,0
7483639.84,16,Female,Unemployed - on layoff,Yes,,Sunday,0,-1,0,75,699,25,0,1,0,300,13,0,0,0,70,167,0,0,0,30,,30,30
12592176.43,21,Male,Employed - at work,Yes,,Saturday,0,-1,0,0,600,0,0,0,30,0,0,0,0,0,120,540,120,0,0,0,,30,0
12474741.83,17,Female,Not in labor force,Yes,,Sunday,0,-1,0,50,580,0,0,0,0,285,0,0,0,0,90,210,60,75,60,0,,30,0
6790161.504,16,Female,Unemployed - looking,Yes,,Sunday,0,-1,0,60,660,0,0,0,0,0,0,0,0,0,115,355,25,170,0,40,,15,0
3247904.949,39,Male,Not in labor force,Yes,,Saturday,0,-1,0,75,525,30,300,0,0,300,0,0,0,0,90,60,0,0,0,0,,60,0
6312383.805,25,Male,Employed - at work,Yes,,Tuesday,0,-1,0,95,375,0,0,0,490,60,0,0,0,0,90,30,150,0,0,0,,150,0
5618424.266,17,Male,Employed - at work,Yes,,Sunday,0,-1,0,43,672,12,0,0,251,78,0,0,0,0,35,266,0,0,0,0,,83,0
6991497.95,15,Male,Not in labor force,Yes,,Saturday,0,-1,0,31,564,5,0,0,0,0,0,0,0,0,45,740,45,0,0,0,,10,0
2473724.079,29,Female,Employed - at work,Yes,,Sunday,0,-1,300,90,650,150,135,0,185,90,0,0,0,0,0,120,0,0,0,0,,20,0
57126738.69,18,Female,Employed - at work,Yes,,Tuesday,0,-1,0,60,515,0,0,0,530,60,0,0,0,0,35,170,0,0,0,0,,70,0
5732194.286,44,Female,Employed - at work,Yes,,Wednesday,0,-1,0,65,490,15,0,0,235,230,0,0,0,180,25,0,0,20,0,0,,180,0
8425081.245,35,Female,Employed - at work,Yes,Unemployed,Monday,0,-1,78,30,565,38,71,0,511,0,5,0,0,0,45,0,0,0,0,0,,175,0
6493885.577,28,Female,Employed - at work,Yes,Employed,Wednesday,0,-1,840,30,570,25,30,0,510,45,0,0,0,0,50,75,75,0,0,0,,30,0
18956683.76,17,Female,Not in labor force,Yes,,Thursday,0,-1,0,55,720,0,0,0,0,322,0,45,0,0,60,160,0,0,0,0,,78,0
43743591.37,21,Female,Unemployed - looking,Yes,,Tuesday,0,-1,380,60,420,300,0,0,0,490,0,0,0,0,30,80,0,0,0,0,,60,0
9547717.697,30,Female,Employed - at work,Yes,,Thursday,0,-1,0,90,540,15,0,0,30,340,40,60,20,0,40,60,0,0,0,10,,195,0
8136310.799,29,Female,Not in labor force,Yes,Employed,Friday,0,-1,416,20,394,156,330,0,0,150,180,0,5,0,35,95,0,0,0,0,,75,0
28428846,23,Female,Employed - at work,Yes,,Wednesday,0,-1,0,45,497,48,0,0,355,120,10,0,0,0,45,212,0,0,60,0,,48,0
12985478.37,17,Male,Not in labor force,Yes,,Friday,0,-1,0,135,670,0,0,0,0,180,0,0,0,0,20,150,195,0,0,0,,90,0
20038479.44,15,Male,Not in labor force,Yes,,Monday,0,-1,0,20,660,0,0,0,0,0,0,0,0,0,60,400,240,0,0,0,,60,0
2343581.71,27,Female,Employed - at work,Yes,Employed,Sunday,0,-1,210,0,570,300,0,0,0,128,20,0,0,0,90,0,0,0,0,0,,332,0
21446964.36,18,Male,Unemployed - on layoff,Yes,,Thursday,0,-1,0,30,650,5,0,35,0,468,0,0,0,0,10,115,0,0,0,65,,62,0
5491849.463,19,Male,Employed - at work,Yes,,Saturday,0,-1,0,0,660,0,0,0,0,0,0,0,0,0,170,585,0,0,0,0,,25,0
13418906.1,16,Male,Employed - at work,Yes,,Friday,0,-1,0,80,225,5,0,0,0,400,0,0,0,0,0,585,0,0,0,0,,145,0
12501674.89,20,Male,Employed - at work,Yes,,Sunday,0,-1,0,45,540,0,0,0,0,105,0,0,0,0,10,530,65,0,0,90,,55,0
11606146.04,35,Female,Not in labor force,Yes,Employed,Monday,0,-1,291,90,500,83,57,0,0,319,0,0,0,0,21,91,30,0,92,10,,117,30
12161853.75,43,Male,Employed - at work,Yes,Employed,Wednesday,0,-1,260,30,360,0,0,0,180,329,0,0,0,0,50,345,0,0,0,0,,146,0
3429014.375,19,Female,Not in labor force,Yes,,Saturday,0,-1,0,30,350,30,10,0,0,478,10,0,0,0,100,290,0,0,0,0,,142,0
4960539.51,18,Female,Unemployed - looking,Yes,,Sunday,0,-1,0,120,880,120,0,0,0,0,0,0,0,0,45,180,0,0,0,95,,0,0
