TUFINLWGT,TEAGE,Sex,Employment_Status,InSchool,EmploymentStatusSpouse,WeekdayReported,TRHOLIDAY,TRTEC,TRTHH,1,101,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,50
3364315.649,47,Female,Employed - at work,No,Employed,Sunday,0,-1,0,60,645,90,0,0,0,0,105,0,0,0,210,225,0,50,0,0,,55,0
3711352.292,44,Female,Not in labor force,No,Employed,Sunday,0,-1,920,30,510,550,10,0,0,0,0,0,0,0,30,180,0,0,0,0,,80,50
10973126.68,23,Female,Employed - at work,No,Employed,Sunday,0,-1,0,60,540,101,0,0,30,419,0,0,0,0,20,145,90,0,0,15,,20,0
7770941.132,46,Female,Not in labor force,No,Employed,Wednesday,0,-1,450,0,570,212,0,0,0,0,92,0,0,0,40,497,0,0,0,0,,29,0
13019062.89,56,Female,Employed - at work,,,Monday,0,-1,165,30,510,135,30,0,390,0,0,0,0,0,35,270,0,0,0,0,,40,0
7285983.073,43,Female,Employed - at work,No,Employed,Wednesday,0,-1,223,20,247,55,42,0,833,0,10,0,0,0,18,35,0,0,0,0,,75,105
3926818.78,68,Female,Not in labor force,,,Saturday,0,-1,560,0,760,20,0,0,0,0,0,0,0,0,15,645,0,0,0,0,,0,0
3305463.291,85,Female,Not in labor force,,,Saturday,0,-1,0,90,570,270,0,0,0,0,0,0,0,0,50,356,0,90,0,0,,14,0
15004101.64,69,Female,Not in labor force,,Unemployed,Wednesday,0,-1,0,145,465,105,0,0,0,0,0,0,0,0,95,255,0,0,325,0,,50,0
21228930.25,29,Female,Unemployed - looking,No,,Tuesday,0,-1,600,0,790,30,50,0,0,0,0,0,0,0,30,540,0,0,0,0,,0,0
6965092.088,29,Female,Employed - at work,No,,Thursday,0,-1,215,50,430,55,90,0,545,0,0,0,0,0,60,170,0,5,0,0,,35,0
3935493.358,26,Female,Employed - at work,Yes,,Saturday,0,-1,0,120,445,40,0,0,0,0,0,0,0,0,165,75,195,0,0,0,,90,310
6538516.392,61,Female,Not in labor force,,Employed,Wednesday,0,-1,0,25,581,100,0,473,0,0,0,0,0,0,20,161,60,0,0,0,,20,0
6474386.276,64,Female,Not in labor force,,Unemployed,Sunday,0,-1,0,0,630,60,0,0,0,0,30,0,0,0,30,460,0,4,0,0,,226,0
2086894.455,80,Female,Not in labor force,,,Saturday,0,-1,0,6,693,68,0,0,0,0,0,0,0,0,50,470,20,14,0,3,,0,116
15878487.85,65,Female,Employed - at work,,Employed,Monday,0,-1,0,38,420,111,0,125,427,0,0,0,0,0,90,164,0,0,0,0,,65,0
6648478.18,62,Female,Not in labor force,,Employed,Saturday,0,-1,0,60,555,180,0,305,0,0,0,0,0,0,20,240,0,0,0,0,,80,0
2373674.306,30,Female,Employed - at work,No,Employed,Sunday,0,-1,285,160,540,200,91,0,0,0,5,0,0,0,0,340,0,0,0,0,,104,0
3694968.525,18,Female,Employed - at work,Yes,,Saturday,0,-1,0,90,450,20,0,0,150,235,5,0,0,0,30,305,55,0,0,0,,100,0
2747250.165,32,Female,Not in labor force,No,Employed,Saturday,0,-1,441,25,350,111,589,0,0,0,70,0,0,0,50,205,0,0,0,0,,40,0
6795834.139,85,Female,Not in labor force,,,Thursday,0,-1,0,0,480,5,0,0,0,0,30,0,0,0,45,815,0,0,0,20,,10,35
7766962.047,39,Female,Employed - at work,No,Employed,Thursday,0,-1,0,80,480,140,85,0,0,0,0,0,0,0,35,560,0,0,0,0,,60,0
6199760.157,53,Female,Employed - at work,,Unemployed,Saturday,0,-1,0,30,480,350,0,0,0,0,60,0,0,0,30,486,0,0,0,0,,4,0
1198964.65,29,Female,Employed - at work,No,,Sunday,0,-1,870,70,485,0,60,0,0,0,0,0,0,0,5,729,0,60,0,0,,31,0
3561373.365,47,Female,Not in labor force,No,Employed,Sunday,0,-1,0,60,540,375,0,0,0,0,15,0,0,0,60,185,0,75,90,0,,40,0
1282570.754,74,Female,Not in labor force,,,Sunday,0,-1,0,0,720,0,0,0,0,0,0,0,0,0,45,675,0,0,0,0,,0,0
8255248.735,76,Female,Not in labor force,,Unemployed,Sunday,0,-1,0,0,615,120,0,0,0,0,0,0,0,0,90,575,0,0,0,0,,40,0
8757555.95,25,Female,Not in labor force,No,Employed,Friday,0,-1,580,0,510,250,288,0,0,0,0,0,0,0,90,270,0,0,0,0,,32,0
10780943.07,34,Female,Employed - at work,Yes,Employed,Tuesday,0,-1,105,15,555,95,35,10,0,180,0,0,0,210,65,70,0,0,0,0,,205,0
10436566.9,47,Female,Employed - at work,No,Employed,Thursday,0,-1,0,62,465,80,0,0,423,0,0,35,0,0,90,170,35,0,0,0,,80,0
3217084.469,37,Female,Employed - at work,No,Employed,Saturday,0,-1,505,75,310,165,40,0,450,0,10,0,0,0,30,253,0,0,0,0,,77,30
27186416.73,27,Female,Employed - at work,No,Unemployed,Thursday,1,-1,0,0,600,180,0,0,0,0,0,0,0,0,60,500,0,0,0,0,,100,0
6803824.991,80,Female,Not in labor force,,,Monday,0,-1,0,20,550,395,0,15,0,0,0,0,0,0,80,380,0,0,0,0,,0,0
17436075.39,18,Female,Employed - at work,No,,Thursday,0,-1,185,125,510,0,135,0,440,0,15,0,0,0,11,120,0,0,0,0,,84,0
45703749.69,22,Female,Employed - at work,No,,Friday,0,-1,0,70,600,85,0,0,560,0,0,0,0,0,55,0,0,0,0,0,,70,0
9280650.138,27,Female,Employed - absent,No,Employed,Friday,0,-1,720,90,550,255,140,0,0,0,60,0,0,0,30,270,0,0,0,0,,45,0
5467306.026,47,Female,Employed - at work,No,Employed,Monday,0,-1,295,10,420,270,115,0,0,0,60,0,0,0,30,300,0,0,0,0,,100,135
2019111.797,30,Female,Employed - at work,No,,Saturday,0,-1,0,0,360,0,0,0,415,0,0,0,0,0,150,410,0,0,0,0,,105,0
1901733.159,73,Female,Not in labor force,,,Saturday,0,-1,0,105,520,255,0,0,0,0,0,0,0,0,95,375,60,0,0,30,,0,0
2058253.567,37,Female,Employed - at work,No,,Sunday,0,-1,0,0,840,330,0,0,0,0,30,0,0,0,30,170,0,0,0,0,,40,0
4012348.987,27,Female,Unemployed - looking,No,Employed,Sunday,0,-1,0,75,715,127,51,0,20,0,0,0,0,0,15,140,0,171,0,0,,126,0
7286590.544,35,Female,Employed - at work,No,Employed,Thursday,0,-1,280,50,470,135,80,0,535,0,40,0,0,0,30,50,0,0,0,0,,50,0
4723247.542,68,Female,Not in labor force,,,Saturday,0,-1,0,0,690,0,0,0,0,0,0,0,0,0,20,730,0,0,0,0,,0,0
10100772.27,31,Female,Employed - at work,No,Employed,Tuesday,0,-1,0,45,535,30,0,0,540,0,30,0,0,10,70,80,0,0,0,0,,100,0
16073169.76,63,Female,Employed - at work,,Employed,Tuesday,0,-1,0,60,315,85,0,0,485,0,60,2,0,0,40,345,0,0,0,8,,40,0
2460255.276,28,Female,Not in labor force,No,Employed,Saturday,0,-1,705,0,510,245,165,0,0,0,10,0,0,0,90,270,0,0,0,0,,150,0
15422890.96,46,Female,Employed - at work,No,,Friday,0,88,318,60,335,268,75,0,530,0,0,0,0,0,90,15,0,0,0,0,,67,0
3093433.475,85,Female,Not in labor force,,,Saturday,0,-1,0,0,630,0,0,0,0,0,0,0,0,0,30,630,150,0,0,0,,0,0
3373702.393,35,Female,Employed - at work,No,Employed,Saturday,0,-1,705,0,475,285,165,0,0,0,115,0,0,0,120,220,50,0,0,0,,10,0
12787588.56,18,Female,Not in labor force,Yes,,Thursday,0,-1,0,70,450,0,0,0,0,710,0,0,0,0,60,120,0,0,0,0,,30,0
7724349.361,40,Female,Employed - at work,No,Employed,Thursday,0,-1,200,25,410,320,170,0,0,0,40,0,0,0,50,305,0,0,0,80,,40,0
7707542.924,66,Female,Not in labor force,,Employed,Sunday,0,-1,0,60,790,250,0,0,0,0,0,0,0,0,10,270,0,0,0,0,,0,60
5230645.159,25,Female,Not in labor force,Yes,,Sunday,0,-1,0,170,750,60,0,0,0,120,0,0,0,0,80,260,0,0,0,0,,0,0
3716789.937,45,Female,Not in labor force,No,Employed,Saturday,0,-1,435,30,668,117,96,0,0,0,85,0,0,0,105,231,0,0,0,0,,108,0
7465163.677,42,Female,Employed - at work,No,Employed,Thursday,0,-1,717,98,600,45,25,1,552,0,0,0,0,0,30,35,0,0,0,20,,34,0
14172345.98,60,Female,Not in labor force,,,Tuesday,0,95,0,0,540,160,0,0,0,0,50,0,0,20,150,447,0,0,0,0,,73,0
28765010.79,44,Female,Not in labor force,No,Unemployed,Thursday,0,-1,280,85,630,0,65,0,0,0,0,0,0,0,105,515,0,0,0,0,,40,0
3775259.986,42,Female,Employed - at work,No,Employed,Saturday,0,-1,703,35,410,155,192,0,0,0,202,0,0,0,100,268,0,0,0,0,,78,0
3224958.622,30,Female,Employed - at work,No,Employed,Sunday,0,-1,450,120,585,270,135,0,0,0,75,0,0,0,75,169,0,0,0,0,,11,0
28674264.17,54,Female,Employed - at work,,,Monday,0,-1,0,60,495,20,0,0,700,0,0,0,0,0,0,105,0,0,0,0,,60,0
9179423.397,33,Female,Not in labor force,No,Employed,Saturday,0,-1,720,37,660,180,30,0,0,0,0,0,0,0,135,368,30,0,0,0,,0,0
3304615.385,38,Female,Employed - at work,No,Employed,Sunday,0,-1,0,120,640,5,5,0,480,0,0,0,0,0,30,0,0,90,0,0,,70,0
4030228.802,17,Female,Not in labor force,Yes,,Sunday,0,-1,390,0,640,270,0,0,0,0,0,0,0,0,90,240,0,0,0,0,,200,0
2009458.67,71,Female,Not in labor force,,,Saturday,0,-1,0,20,600,310,0,120,0,0,0,0,0,0,35,355,0,0,0,0,,0,0
4150846.015,70,Female,Not in labor force,,Unemployed,Sunday,0,-1,0,47,473,135,0,35,0,0,20,0,0,0,70,395,0,0,180,0,,85,0
3393115.356,67,Female,Not in labor force,,,Sunday,0,-1,0,90,560,335,0,0,0,0,0,0,0,0,90,365,0,0,0,0,,0,0
5337711.996,73,Female,Not in labor force,,,Tuesday,0,-1,0,60,630,85,0,0,0,0,15,0,0,0,60,550,0,0,0,0,,40,0
16480162.24,74,Female,Not in labor force,,Unemployed,Tuesday,0,-1,0,40,570,210,0,0,0,0,0,205,0,0,45,330,0,0,0,0,,40,0
3333971.977,27,Female,Employed - at work,No,Unemployed,Saturday,0,-1,0,80,510,60,0,0,0,0,70,0,0,0,95,430,30,0,0,0,,165,0
4712909.433,68,Female,Employed - at work,,Unemployed,Saturday,0,-1,0,0,640,135,0,0,0,0,200,0,0,0,60,300,0,0,0,0,,105,0
20332125.74,43,Female,Not in labor force,No,Employed,Tuesday,0,-1,0,75,450,375,0,0,0,0,230,0,0,0,45,120,0,0,0,0,,115,30
2478092.129,60,Female,Employed - at work,,,Sunday,0,397,0,45,465,55,0,10,322,0,5,0,0,0,310,5,0,0,0,0,,183,40
5709593.216,55,Female,Not in labor force,,,Sunday,0,300,0,45,480,125,195,15,0,0,0,0,0,0,0,430,0,120,0,0,,30,0
2406866.317,17,Female,Unemployed - looking,Yes,,Sunday,0,-1,0,60,570,35,0,0,0,0,60,0,0,0,70,243,0,0,0,120,,282,0
16605687.56,80,Female,Not in labor force,,,Thursday,0,-1,0,30,540,270,0,0,0,0,90,0,0,0,60,420,0,0,0,0,,30,0
5871925.136,57,Female,Employed - at work,,,Wednesday,0,-1,0,65,505,80,0,0,575,0,5,0,0,0,15,90,0,0,0,0,,105,0
2889352.976,37,Female,Employed - at work,No,Employed,Sunday,0,-1,695,30,480,180,175,0,0,0,75,0,0,0,90,245,60,60,0,0,,45,0
5667626.485,65,Female,Not in labor force,,,Monday,0,-1,0,60,725,125,0,0,0,0,45,0,0,0,90,375,0,0,0,0,,20,0
7878474.544,43,Female,Employed - at work,No,Employed,Wednesday,0,-1,192,55,509,320,183,0,0,0,110,0,0,0,67,31,0,0,60,0,,103,2
9876477.847,41,Female,Employed - at work,No,Employed,Tuesday,0,-1,0,40,510,49,88,0,505,0,15,0,0,0,50,155,0,0,0,0,,28,0
15823541.85,72,Female,Not in labor force,,Unemployed,Thursday,0,-1,0,0,540,0,0,0,0,0,0,0,0,0,60,810,0,0,0,30,,0,0
4272550.967,34,Female,Not in labor force,No,Employed,Wednesday,0,-1,480,30,480,288,245,2,0,0,15,0,0,0,20,150,0,0,0,0,,210,0
1469080.182,35,Female,Employed - at work,No,,Sunday,0,-1,360,0,720,85,0,0,0,0,2,0,0,0,0,623,0,0,0,0,,10,0
1988416.549,44,Female,Employed - at work,No,,Sunday,0,-1,0,75,540,55,0,0,30,0,20,0,0,0,50,530,0,90,0,0,,50,0
6127962.087,52,Female,Employed - at work,,,Friday,0,-1,0,140,510,10,0,0,0,0,120,0,0,0,110,270,90,0,0,60,,130,0
5141953.064,65,Female,Not in labor force,,,Friday,0,-1,0,30,388,420,52,0,0,0,65,0,0,0,25,180,0,0,140,0,,140,0
9001136.067,21,Female,Employed - at work,No,,Friday,0,-1,0,22,211,0,0,17,1040,0,0,0,0,0,0,40,0,0,0,0,,110,0
1822300.603,42,Female,Employed - at work,No,,Sunday,0,-1,0,100,387,523,0,0,0,0,60,0,0,0,30,260,0,0,0,0,,80,0
1965132.651,32,Female,Unemployed - on layoff,No,,Saturday,0,-1,801,60,489,130,60,0,0,0,210,0,0,0,120,259,0,0,0,0,,112,0
7938402.349,52,Female,Employed - at work,,Employed,Sunday,0,-1,0,40,440,27,1,0,395,0,0,0,0,0,120,191,0,135,0,5,,86,0
2022830.817,85,Female,Not in labor force,,,Sunday,0,-1,0,70,660,0,0,0,0,0,0,0,0,0,15,515,0,145,0,0,,35,0
1882323.284,34,Female,Not in labor force,No,Employed,Saturday,0,-1,690,150,210,575,120,0,0,0,60,0,0,0,120,35,0,20,0,90,,60,0
4816484.719,28,Female,Employed - at work,No,,Monday,0,-1,20,70,420,13,238,0,520,0,0,0,0,0,56,60,0,0,0,0,,63,0
8978652.026,41,Female,Not in labor force,No,Employed,Saturday,0,-1,0,75,615,150,0,0,0,0,90,0,0,0,60,420,0,0,0,0,,30,0
13487203.9,65,Female,Not in labor force,,Unemployed,Thursday,0,-1,0,60,420,45,0,0,0,0,140,0,0,0,180,525,0,0,0,0,,70,0
6094782.152,66,Female,Employed - at work,,,Tuesday,0,-1,0,90,360,0,0,0,765,0,0,0,0,0,0,195,0,0,0,0,,30,0
7946334.864,60,Female,Not in labor force,,Employed,Sunday,0,-1,0,30,615,60,0,0,0,0,0,0,0,0,45,405,0,130,0,0,,155,0
8396279.632,20,Female,Unemployed - looking,Yes,,Saturday,0,-1,0,60,645,20,0,0,0,0,40,0,0,0,40,515,0,0,0,20,,100,0
5103042.187,80,Female,Employed - at work,,,Monday,0,-1,0,95,638,11,0,0,0,0,0,0,0,0,45,573,0,2,0,76,,0,0
7609321.319,26,Female,Employed - at work,No,Employed,Sunday,0,-1,0,25,659,0,0,0,0,0,0,0,0,0,30,465,120,120,0,0,,21,0
20068426.2,58,Female,Employed - at work,,Employed,Monday,0,-1,0,90,450,140,0,0,480,0,10,0,0,0,80,115,0,0,0,30,,45,0
15257905.42,55,Female,Employed - at work,,,Friday,0,-1,120,60,375,15,105,5,560,0,40,0,0,0,40,117,0,0,0,0,,123,0
2319394.986,30,Female,Employed - at work,No,Employed,Sunday,0,-1,360,0,510,50,400,0,0,0,0,0,0,0,45,375,60,0,0,0,,0,0
7944290.976,35,Female,Employed - at work,No,Employed,Tuesday,0,-1,163,55,497,85,95,0,530,0,35,0,0,0,35,0,0,5,0,0,,103,0
8509702.553,69,Female,Not in labor force,,Unemployed,Sunday,0,-1,0,20,325,90,0,0,0,0,0,0,0,0,65,840,0,0,0,10,,90,0
31604404.97,49,Female,Employed - at work,No,Employed,Friday,0,-1,0,60,405,60,0,0,505,0,0,0,0,0,135,195,0,0,0,0,,50,30
19615754.48,16,Female,Not in labor force,Yes,,Wednesday,0,-1,0,105,525,0,0,0,0,560,0,0,0,0,70,105,60,0,0,0,,15,0
12819433.35,52,Female,Not in labor force,,Unemployed,Saturday,0,-1,0,45,720,60,0,0,0,0,0,0,0,0,165,450,0,0,0,0,,0,0
6347340.342,75,Female,Not in labor force,,Unemployed,Saturday,0,-1,0,60,430,110,0,0,0,0,20,0,0,0,90,309,36,20,135,0,,230,0
3148241.252,32,Female,Not in labor force,No,Employed,Sunday,0,-1,720,20,650,215,10,0,0,0,90,0,0,0,60,385,0,0,0,0,,10,0
13263159.4,48,Female,Not in labor force,No,Employed,Tuesday,0,-1,0,33,818,11,0,0,0,0,0,0,0,0,20,548,0,0,0,10,,0,0
23957211.8,16,Female,Not in labor force,Yes,,Monday,0,-1,0,210,700,60,0,0,0,0,0,0,0,0,30,350,0,0,0,90,,0,0
5756674.113,27,Female,Employed - at work,No,,Tuesday,0,-1,285,10,390,215,115,0,460,0,0,0,0,0,150,20,0,0,0,0,,80,0
2847070.009,29,Female,Not in labor force,No,Employed,Saturday,0,-1,685,30,648,442,5,0,0,0,0,0,0,0,20,285,0,0,0,0,,10,0
6523504.308,61,Female,Employed - at work,,Employed,Friday,0,-1,0,70,410,20,0,0,660,0,0,0,0,0,30,105,85,0,0,0,,60,0
2150958.963,53,Female,Employed - at work,,,Saturday,0,-1,0,103,420,8,0,10,0,0,155,78,0,0,146,350,10,0,0,24,,55,81
15709788.41,71,Female,Employed - at work,,,Wednesday,0,-1,0,65,460,146,0,0,412,0,12,0,0,0,54,180,0,0,0,0,,111,0
13470133.23,64,Female,Not in labor force,,Employed,Wednesday,0,-1,0,0,665,90,0,0,0,0,0,0,0,0,60,554,60,0,0,1,,10,0
8690992.618,39,Female,Employed - at work,No,Employed,Friday,0,-1,490,105,620,105,0,10,0,0,70,0,0,0,130,210,0,0,0,30,,160,0
1742838.046,54,Female,Employed - at work,,,Sunday,0,-1,0,60,630,240,0,0,0,0,15,0,0,0,135,330,0,0,0,0,,30,0
16346883.27,57,Female,Not in labor force,,Unemployed,Wednesday,0,220,0,0,660,120,0,0,0,0,0,0,0,0,120,530,0,0,0,0,,10,0
2909420.98,75,Female,Not in labor force,,,Sunday,0,-1,0,90,870,170,0,0,0,0,5,0,0,0,50,235,0,0,0,0,,20,0
5349791.608,58,Female,Employed - at work,,,Thursday,0,-1,0,70,450,30,0,0,530,0,0,0,0,0,70,200,0,0,0,0,,90,0
15796746.55,78,Female,Not in labor force,,Unemployed,Friday,0,-1,0,110,505,0,0,0,0,0,75,60,0,0,30,520,0,0,0,0,,140,0
9660996.547,22,Female,Unemployed - looking,Yes,,Sunday,0,-1,0,0,455,65,0,0,0,210,120,0,25,0,0,525,0,0,0,0,,40,0
3786223.263,60,Female,Not in labor force,,Unemployed,Sunday,0,20,0,110,610,30,0,0,0,0,30,20,0,0,60,255,0,225,0,5,,95,0
3172091.163,37,Female,Employed - at work,No,Employed,Saturday,0,-1,475,0,510,40,160,0,0,0,195,0,0,0,190,268,0,0,0,0,,77,0
3414313.453,73,Female,Not in labor force,,,Thursday,0,-1,0,70,480,265,0,10,0,0,0,0,0,0,105,435,0,0,0,0,,75,0
9670866.145,30,Female,Employed - at work,Yes,,Friday,0,-1,0,35,240,45,0,0,780,180,0,0,0,0,0,15,0,0,0,15,,130,0
4235623.799,38,Female,Employed - at work,No,,Saturday,0,-1,0,90,690,120,0,10,0,0,0,0,0,0,90,360,0,0,0,0,,80,0
11123029.81,35,Female,Not in labor force,Yes,Employed,Wednesday,0,-1,224,45,540,130,185,0,0,165,0,0,0,0,60,294,0,0,0,0,,20,1
3112886.106,65,Female,Employed - at work,,,Sunday,0,-1,0,0,660,180,0,0,0,0,90,0,0,0,20,460,0,0,0,0,,30,0
8255881.348,35,Female,Employed - at work,No,Employed,Sunday,0,-1,0,70,573,152,0,0,0,0,5,0,0,0,50,425,30,60,0,0,,75,0
3314395.39,76,Female,Not in labor force,,,Saturday,0,-1,0,145,375,240,0,0,0,0,35,0,0,0,110,360,0,0,0,60,,85,30
8567680.483,37,Female,Employed - at work,No,,Monday,0,-1,0,35,600,55,0,0,440,0,0,0,0,0,50,135,90,0,0,0,,30,5
9756935.011,25,Female,Employed - at work,No,,Saturday,0,-1,0,135,715,10,0,0,0,0,0,0,0,0,20,440,0,0,0,0,,120,0
6625593.548,29,Female,Not in labor force,No,,Monday,0,-1,277,40,488,70,137,440,0,0,0,0,0,0,75,102,0,0,0,0,,26,62
1905767.729,68,Female,Not in labor force,,,Saturday,0,-1,0,125,620,215,0,0,0,0,0,0,0,0,50,430,0,0,0,0,,0,0
5387078.872,58,Female,Employed - at work,,Employed,Monday,0,-1,0,60,600,80,0,125,0,0,60,0,60,30,135,250,0,0,0,0,,40,0
8010898.976,38,Female,Employed - at work,No,Employed,Tuesday,0,-1,0,0,530,100,0,0,60,0,120,0,0,0,90,320,0,10,0,120,,90,0
6263792.055,52,Female,Not in labor force,,,Tuesday,0,-1,0,33,598,71,0,0,0,0,60,0,0,0,30,588,0,0,0,0,,0,60
5028967.347,40,Female,Employed - at work,No,,Saturday,0,-1,0,0,720,15,0,0,0,0,0,0,0,0,75,585,0,0,0,45,,0,0
5759389.429,50,Female,Employed - at work,,,Friday,0,-1,0,30,480,60,0,7,329,0,15,0,0,0,72,373,0,0,0,0,,74,0
7782315.18,39,Female,Employed - at work,No,Employed,Wednesday,0,-1,732,49,510,180,144,0,0,0,145,0,0,0,25,195,0,0,0,45,,147,0
13656143.38,62,Female,Employed - at work,,Employed,Tuesday,0,432,0,20,390,65,0,170,0,0,50,35,0,25,45,353,0,0,60,0,,227,0
2837974.582,33,Female,Employed - at work,Yes,Employed,Saturday,0,-1,820,45,300,355,55,0,0,230,0,5,0,0,0,420,0,0,0,0,,30,0
4570446.459,66,Female,Employed - at work,,,Monday,0,-1,0,110,480,0,0,60,0,0,0,0,0,0,80,595,0,0,0,0,,115,0
1526877.304,44,Female,Employed - at work,No,,Sunday,0,-1,0,60,540,480,0,0,0,0,70,0,0,0,0,280,0,0,0,0,,10,0
15475520.85,46,Female,Not in labor force,No,,Saturday,0,-1,0,65,1220,0,0,5,0,0,80,0,0,0,30,0,0,0,0,0,,40,0
5174581.046,77,Female,Not in labor force,,,Friday,0,-1,0,35,485,328,0,150,0,0,120,0,20,0,45,148,0,15,0,2,,92,0
3302405.137,80,Female,Not in labor force,,,Sunday,0,-1,0,60,570,30,0,0,0,0,0,0,0,0,15,735,0,0,0,30,,0,0
6213408.943,62,Female,Employed - at work,,Employed,Monday,0,-1,0,80,435,117,0,0,282,0,120,86,20,0,30,85,0,0,25,20,,140,0
6026947.573,63,Female,Not in labor force,,Employed,Saturday,0,-1,0,20,664,0,0,0,0,0,65,0,0,0,45,195,0,0,320,0,,131,0
3741049.403,56,Female,Employed - at work,,,Sunday,0,-1,0,30,135,35,0,0,550,0,0,0,0,0,25,615,0,0,0,0,,50,0
4025978.075,38,Female,Unemployed - looking,No,,Saturday,0,-1,0,28,616,56,0,1,60,0,4,5,0,0,65,428,0,0,0,10,,107,60
19002132.29,43,Female,Employed - at work,No,,Monday,0,-1,0,30,355,345,0,0,470,0,0,45,0,0,0,0,0,0,0,0,,195,0
13495154.14,64,Female,Not in labor force,,Unemployed,Friday,0,-1,0,45,660,165,0,0,0,0,100,0,0,0,195,235,0,0,0,0,,40,0
3911725.499,47,Female,Employed - at work,No,Unemployed,Sunday,0,-1,0,20,540,100,0,0,0,0,0,0,0,0,130,650,0,0,0,0,,0,0
8457999.979,56,Female,Employed - at work,,Employed,Saturday,0,-1,0,0,630,105,0,0,0,0,60,0,0,0,20,565,0,0,0,0,,60,0
4134695.599,15,Female,Not in labor force,Yes,,Sunday,0,-1,790,80,650,90,0,0,0,120,0,0,0,0,75,220,40,0,155,0,,10,0
6504219.283,80,Female,Not in labor force,,,Wednesday,0,-1,0,30,270,90,0,0,0,0,0,0,0,0,45,1005,0,0,0,0,,0,0
9392710.464,41,Female,Unemployed - looking,No,Employed,Tuesday,0,-1,590,0,270,370,260,0,0,0,0,0,0,0,45,235,0,0,0,0,,20,240
6825526.93,85,Female,Not in labor force,,,Monday,0,-1,0,45,540,77,0,0,0,0,30,120,0,0,50,405,0,15,0,0,,40,118
22637617.23,16,Female,Not in labor force,Yes,,Friday,0,-1,0,70,449,15,2,0,0,329,10,0,0,0,85,218,135,0,0,60,,67,0
13787931.45,49,Female,Employed - at work,No,,Thursday,0,-1,0,30,630,40,0,0,473,0,0,0,0,0,20,230,0,0,0,0,,17,0
2862805.93,25,Female,Employed - at work,Yes,Employed,Sunday,0,-1,507,60,821,9,82,0,0,0,0,0,0,0,123,295,0,0,0,0,,50,0
3726323.86,50,Female,Employed - at work,,,Sunday,0,205,368,45,498,230,0,42,0,0,121,0,0,0,210,180,0,0,0,0,,114,0
23902793.5,45,Female,Employed - at work,No,Employed,Friday,0,-1,0,35,480,54,0,115,195,0,15,60,0,0,85,315,0,0,0,0,,86,0
3431519.156,66,Female,Employed - at work,,,Saturday,0,-1,0,60,261,50,0,0,390,0,365,0,0,0,75,5,0,0,0,0,,234,0
3177267.973,29,Female,Employed - at work,No,Employed,Sunday,0,-1,0,80,482,50,0,0,521,0,0,60,0,0,120,60,0,0,0,0,,67,0
32365698.49,20,Female,Unemployed - looking,Yes,,Thursday,0,-1,0,75,465,0,0,0,0,75,145,0,0,0,30,455,0,0,0,0,,195,0
2433599.429,29,Female,Employed - at work,No,Employed,Saturday,0,-1,347,0,574,60,490,0,0,0,0,0,0,0,70,240,0,0,0,0,,6,0
4563587.577,46,Female,Not in labor force,Yes,Unemployed,Sunday,0,-1,0,61,569,0,0,0,0,0,0,0,0,0,15,90,285,0,0,0,,420,0
4210025.597,51,Female,Not in labor force,,Unemployed,Sunday,0,-1,0,126,255,345,0,0,0,0,0,0,0,0,20,434,0,200,0,0,,60,0
4124057.708,15,Female,Not in labor force,Yes,,Sunday,0,-1,0,90,630,130,80,0,0,0,0,0,0,0,60,450,0,0,0,0,,0,0
2769073.661,28,Female,Employed - at work,No,,Saturday,0,-1,419,65,555,20,0,0,360,0,0,0,0,0,25,334,0,0,0,0,,81,0
2661199.795,49,Female,Unemployed - looking,No,,Sunday,0,-1,0,120,840,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,,60,0
5419672.163,85,Female,Not in labor force,,Unemployed,Sunday,0,-1,0,90,510,90,0,0,0,0,0,0,0,0,90,600,0,60,0,0,,0,0
12978682.78,57,Female,Not in labor force,,Employed,Tuesday,0,-1,0,60,850,30,0,180,0,0,0,0,0,0,80,240,0,0,0,0,,0,0
2861529.583,63,Female,Employed - at work,,Employed,Sunday,0,-1,0,60,540,83,0,0,75,0,165,0,0,0,40,262,0,150,25,0,,40,0
3850188.486,28,Female,Not in labor force,No,Employed,Sunday,0,-1,690,60,750,210,0,0,0,0,0,0,0,0,75,255,0,60,0,0,,30,0
3512603.645,71,Female,Employed - at work,,Unemployed,Sunday,0,-1,0,130,533,172,1,0,0,0,73,0,0,0,63,157,15,0,0,0,,286,10
6732961.814,70,Female,Not in labor force,,,Monday,0,-1,0,40,410,0,0,0,0,0,0,0,0,0,30,780,0,0,0,180,,0,0
6250401.756,45,Female,Employed - at work,No,,Thursday,1,-1,0,40,618,240,0,0,0,0,0,0,0,0,213,255,0,0,0,15,,59,0
4365343.352,62,Female,Not in labor force,,,Friday,0,-1,0,59,575,105,0,0,0,0,0,0,0,0,75,626,0,0,0,0,,0,0
4978370.682,62,Female,Not in labor force,,Employed,Sunday,0,-1,0,70,525,150,0,45,0,0,15,0,0,0,85,320,0,135,75,0,,20,0
3715501.704,16,Female,Employed - at work,Yes,,Saturday,0,-1,0,80,600,0,0,0,478,40,0,0,0,0,100,128,0,0,0,0,,14,0
4825286.322,23,Female,Employed - at work,No,,Friday,0,-1,645,90,570,85,105,0,0,143,25,0,0,0,60,0,0,0,0,0,,122,240
